league,season_label,matchday,cutoff,match_id,home,away,kickoff,fthg,ftag,elo_available,team_stats_missing,A_market,A_poisson,A_conf,A_disagree,A_min_conf,A_admitted,A_hit,B_market,B_conf,B_admitted,B_n_admitted_markets,B_hit
La Liga,2025/26,8,2025-10-03T20:00:00+00:00,LaLiga|2025|76,Sevilla,Barcelona,2025-10-05T15:15:00Z,4,1,True,0,2,0.630769,0.620701,0.025169,0.55,True,0,2,0.620701,True,1,0
La Liga,2025/26,8,2025-10-03T20:00:00+00:00,LaLiga|2025|77,Espanol,Betis,2025-10-05T17:30:00Z,1,2,True,0,U2.5,0.536503,0.536503,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,8,2025-10-03T20:00:00+00:00,LaLiga|2025|78,Sociedad,Vallecano,2025-10-05T17:30:00Z,0,1,True,0,GG,0.614368,0.614368,0.0,0.6,True,0,GG,0.614368,True,2,0
La Liga,2025/26,8,2025-10-03T20:00:00+00:00,LaLiga|2025|79,Celta,Ath Madrid,2025-10-05T20:00:00Z,1,1,True,0,2,0.631452,0.552191,0.198152,0.55,True,0,2,0.552191,True,1,0
La Liga,2025/26,9,2025-10-17T20:00:00+00:00,LaLiga|2025|80,Oviedo,Espanol,2025-10-17T20:00:00Z,0,2,True,0,U2.5,0.548669,0.548669,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,9,2025-10-17T20:00:00+00:00,LaLiga|2025|81,Sevilla,Mallorca,2025-10-18T13:00:00Z,1,3,True,0,1,0.656647,0.585628,0.177547,0.55,True,0,1,0.585628,True,1,0
La Liga,2025/26,9,2025-10-17T20:00:00+00:00,LaLiga|2025|82,Barcelona,Girona,2025-10-18T15:15:00Z,2,1,True,0,1,0.919867,0.85396,0.164767,0.55,True,1,1,0.85396,True,2,1
La Liga,2025/26,9,2025-10-17T20:00:00+00:00,LaLiga|2025|83,Villarreal,Betis,2025-10-18T17:30:00Z,2,2,True,0,GG,0.540888,0.540888,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,9,2025-10-17T20:00:00+00:00,LaLiga|2025|84,Ath Madrid,Osasuna,2025-10-18T20:00:00Z,1,0,True,0,1,0.721638,0.655783,0.164638,0.55,True,1,1,0.655783,True,1,1
La Liga,2025/26,9,2025-10-17T20:00:00+00:00,LaLiga|2025|85,Elche,Ath Bilbao,2025-10-19T13:00:00Z,0,0,True,0,U2.5,0.631227,0.631227,0.0,0.6,True,1,U2.5,0.631227,True,1,1
La Liga,2025/26,9,2025-10-17T20:00:00+00:00,LaLiga|2025|86,Celta,Sociedad,2025-10-19T15:15:00Z,1,1,True,0,U2.5,0.5399,0.5399,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,9,2025-10-17T20:00:00+00:00,LaLiga|2025|87,Levante,Vallecano,2025-10-19T17:30:00Z,0,3,True,0,GG,0.607228,0.607228,0.0,0.6,True,0,GG,0.607228,True,2,0
La Liga,2025/26,9,2025-10-17T20:00:00+00:00,LaLiga|2025|88,Getafe,Real Madrid,2025-10-19T20:00:00Z,0,1,True,0,2,0.663397,0.646998,0.040997,0.55,True,1,2,0.646998,True,1,1
La Liga,2025/26,9,2025-10-17T20:00:00+00:00,LaLiga|2025|89,Alaves,Valencia,2025-10-20T20:00:00Z,0,0,True,0,U2.5,0.618322,0.618322,0.0,0.6,True,1,U2.5,0.618322,True,1,1
La Liga,2025/26,10,2025-10-24T20:00:00+00:00,LaLiga|2025|90,Sociedad,Sevilla,2025-10-24T20:00:00Z,2,1,True,0,GG,0.520923,0.520923,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,10,2025-10-24T20:00:00+00:00,LaLiga|2025|91,Girona,Oviedo,2025-10-25T13:00:00Z,3,3,True,0,1,0.542831,0.510459,0.080931,0.55,False,0,,,False,0,
La Liga,2025/26,10,2025-10-24T20:00:00+00:00,LaLiga|2025|92,Espanol,Elche,2025-10-25T15:15:00Z,1,0,True,0,GG,0.519744,0.519744,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,10,2025-10-24T20:00:00+00:00,LaLiga|2025|93,Ath Bilbao,Getafe,2025-10-25T17:30:00Z,0,1,True,0,U2.5,0.689961,0.689961,0.0,0.6,True,1,U2.5,0.689961,True,3,1
La Liga,2025/26,10,2025-10-24T20:00:00+00:00,LaLiga|2025|94,Valencia,Villarreal,2025-10-25T20:00:00Z,0,2,True,0,GG,0.534215,0.534215,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,10,2025-10-24T20:00:00+00:00,LaLiga|2025|95,Mallorca,Levante,2025-10-26T13:00:00Z,1,1,True,0,GG,0.54813,0.54813,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,10,2025-10-24T20:00:00+00:00,LaLiga|2025|96,Real Madrid,Barcelona,2025-10-26T15:15:00Z,2,1,True,0,O2.5,0.661679,0.661679,0.0,0.6,True,1,O2.5,0.661679,True,2,1
La Liga,2025/26,10,2025-10-24T20:00:00+00:00,LaLiga|2025|97,Osasuna,Celta,2025-10-26T17:30:00Z,2,3,True,0,U2.5,0.623877,0.623877,0.0,0.6,True,0,U2.5,0.623877,True,1,0
La Liga,2025/26,10,2025-10-24T20:00:00+00:00,LaLiga|2025|98,Vallecano,Alaves,2025-10-26T20:00:00Z,1,0,True,0,U2.5,0.604842,0.604842,0.0,0.6,True,1,U2.5,0.604842,True,1,1
La Liga,2025/26,10,2025-10-24T20:00:00+00:00,LaLiga|2025|99,Betis,Ath Madrid,2025-10-27T20:00:00Z,0,2,True,0,U2.5,0.570381,0.570381,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,11,2025-10-31T20:00:00+00:00,LaLiga|2025|100,Getafe,Girona,2025-10-31T20:00:00Z,2,1,True,0,U2.5,0.578647,0.578647,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,11,2025-10-31T20:00:00+00:00,LaLiga|2025|101,Villarreal,Vallecano,2025-11-01T13:00:00Z,4,0,True,0,1,0.603078,0.592247,0.027078,0.55,True,1,1,0.592247,True,1,1
La Liga,2025/26,11,2025-10-31T20:00:00+00:00,LaLiga|2025|102,Ath Madrid,Sevilla,2025-11-01T15:15:00Z,3,0,True,0,1,0.80984,0.745264,0.16144,0.55,True,1,1,0.745264,True,1,1
La Liga,2025/26,11,2025-10-31T20:00:00+00:00,LaLiga|2025|103,Sociedad,Ath Bilbao,2025-11-01T17:30:00Z,3,2,True,0,U2.5,0.638797,0.638797,0.0,0.6,True,0,U2.5,0.638797,True,1,0
La Liga,2025/26,11,2025-10-31T20:00:00+00:00,LaLiga|2025|104,Real Madrid,Valencia,2025-11-01T20:00:00Z,4,0,True,0,1,0.836186,0.795792,0.100986,0.55,True,1,1,0.795792,True,1,1
La Liga,2025/26,11,2025-10-31T20:00:00+00:00,LaLiga|2025|105,Levante,Celta,2025-11-02T13:00:00Z,1,2,True,0,GG,0.560087,0.560087,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,11,2025-10-31T20:00:00+00:00,LaLiga|2025|106,Alaves,Espanol,2025-11-02T15:15:00Z,2,1,True,0,U2.5,0.578967,0.578967,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,11,2025-10-31T20:00:00+00:00,LaLiga|2025|107,Barcelona,Elche,2025-11-02T17:30:00Z,3,1,True,0,1,0.743939,0.774483,0.076361,0.55,True,1,1,0.774483,True,1,1
La Liga,2025/26,11,2025-10-31T20:00:00+00:00,LaLiga|2025|108,Betis,Mallorca,2025-11-02T20:00:00Z,3,0,True,0,1,0.649584,0.58979,0.149484,0.55,True,1,1,0.58979,True,1,1
La Liga,2025/26,11,2025-10-31T20:00:00+00:00,LaLiga|2025|109,Oviedo,Osasuna,2025-11-03T20:00:00Z,0,0,True,0,U2.5,0.580069,0.580069,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,12,2025-11-07T20:00:00+00:00,LaLiga|2025|110,Elche,Sociedad,2025-11-07T20:00:00Z,1,1,True,0,U2.5,0.578862,0.578862,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,12,2025-11-07T20:00:00+00:00,LaLiga|2025|111,Girona,Alaves,2025-11-08T13:00:00Z,1,0,True,0,U2.5,0.566132,0.566132,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,12,2025-11-07T20:00:00+00:00,LaLiga|2025|112,Sevilla,Osasuna,2025-11-08T15:15:00Z,1,0,True,0,U2.5,0.615669,0.615669,0.0,0.6,True,1,U2.5,0.615669,True,1,1
La Liga,2025/26,12,2025-11-07T20:00:00+00:00,LaLiga|2025|113,Ath Madrid,Levante,2025-11-08T17:30:00Z,3,1,True,0,1,0.855444,0.794266,0.152944,0.55,True,1,1,0.794266,True,1,1
La Liga,2025/26,12,2025-11-07T20:00:00+00:00,LaLiga|2025|114,Espanol,Villarreal,2025-11-08T20:00:00Z,0,2,True,0,GG,0.608244,0.608244,0.0,0.6,True,0,GG,0.608244,True,1,0
La Liga,2025/26,12,2025-11-07T20:00:00+00:00,LaLiga|2025|115,Ath Bilbao,Oviedo,2025-11-09T13:00:00Z,1,0,True,0,1,0.699245,0.653147,0.115245,0.55,True,1,1,0.653147,True,3,1
La Liga,2025/26,12,2025-11-07T20:00:00+00:00,LaLiga|2025|116,Vallecano,Real Madrid,2025-11-09T15:15:00Z,0,0,True,0,2,0.642232,0.611859,0.075932,0.55,True,0,2,0.611859,True,2,0
La Liga,2025/26,12,2025-11-07T20:00:00+00:00,LaLiga|2025|117,Mallorca,Getafe,2025-11-09T17:30:00Z,1,0,True,0,U2.5,0.670686,0.670686,0.0,0.6,True,1,U2.5,0.670686,True,1,1
La Liga,2025/26,12,2025-11-07T20:00:00+00:00,LaLiga|2025|118,Valencia,Betis,2025-11-09T17:30:00Z,1,1,True,0,2,0.621909,0.515665,0.265609,0.55,False,0,U2.5,0.604288,True,1,1
La Liga,2025/26,12,2025-11-07T20:00:00+00:00,LaLiga|2025|119,Celta,Barcelona,2025-11-09T20:00:00Z,2,4,True,0,GG,0.592491,0.592491,0.0,0.6,False,1,2,0.565863,True,1,1
La Liga,2025/26,13,2025-11-21T20:00:00+00:00,LaLiga|2025|120,Valencia,Levante,2025-11-21T20:00:00Z,1,0,True,0,GG,0.580839,0.580839,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,13,2025-11-21T20:00:00+00:00,LaLiga|2025|121,Alaves,Celta,2025-11-22T13:00:00Z,0,1,True,0,U2.5,0.598859,0.598859,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,13,2025-11-21T20:00:00+00:00,LaLiga|2025|122,Barcelona,Ath Bilbao,2025-11-22T15:15:00Z,4,0,True,0,1,0.562267,0.6004,0.095333,0.55,True,1,1,0.6004,True,1,1
La Liga,2025/26,13,2025-11-21T20:00:00+00:00,LaLiga|2025|123,Osasuna,Sociedad,2025-11-22T17:30:00Z,1,3,True,0,U2.5,0.605161,0.605161,0.0,0.6,True,0,U2.5,0.605161,True,1,0
La Liga,2025/26,13,2025-11-21T20:00:00+00:00,LaLiga|2025|124,Villarreal,Mallorca,2025-11-22T20:00:00Z,2,1,True,0,1,0.820238,0.740663,0.198938,0.55,True,1,1,0.740663,True,1,1
La Liga,2025/26,13,2025-11-21T20:00:00+00:00,LaLiga|2025|125,Oviedo,Vallecano,2025-11-23T13:00:00Z,0,0,True,0,2,0.550779,0.484348,0.166079,0.55,False,0,,,False,0,
La Liga,2025/26,13,2025-11-21T20:00:00+00:00,LaLiga|2025|126,Betis,Girona,2025-11-23T15:15:00Z,1,1,True,0,1,0.778161,0.693256,0.212261,0.55,True,0,1,0.693256,True,1,0
La Liga,2025/26,13,2025-11-21T20:00:00+00:00,LaLiga|2025|127,Getafe,Ath Madrid,2025-11-23T17:30:00Z,0,1,True,0,U2.5,0.637441,0.637441,0.0,0.6,True,1,U2.5,0.637441,True,2,1
La Liga,2025/26,13,2025-11-21T20:00:00+00:00,LaLiga|2025|128,Elche,Real Madrid,2025-11-23T20:00:00Z,2,2,True,0,2,0.781884,0.74201,0.099684,0.55,True,0,2,0.74201,True,1,0
La Liga,2025/26,13,2025-11-21T20:00:00+00:00,LaLiga|2025|129,Espanol,Sevilla,2025-11-24T20:00:00Z,2,1,True,0,1,0.555767,0.4851,0.176667,0.55,False,1,,,False,0,
La Liga,2025/26,14,2025-11-28T20:00:00+00:00,LaLiga|2025|130,Getafe,Elche,2025-11-28T20:00:00Z,1,0,True,0,U2.5,0.68334,0.68334,0.0,0.6,True,1,U2.5,0.68334,True,2,1
La Liga,2025/26,14,2025-11-28T20:00:00+00:00,LaLiga|2025|131,Mallorca,Osasuna,2025-11-29T13:00:00Z,2,2,True,0,U2.5,0.613971,0.613971,0.0,0.6,True,0,U2.5,0.613971,True,1,0
La Liga,2025/26,14,2025-11-28T20:00:00+00:00,LaLiga|2025|132,Barcelona,Alaves,2025-11-29T15:15:00Z,3,1,True,0,1,0.701524,0.741634,0.100276,0.55,True,1,1,0.741634,True,1,1
La Liga,2025/26,14,2025-11-28T20:00:00+00:00,LaLiga|2025|133,Levante,Ath Bilbao,2025-11-29T17:30:00Z,0,2,True,0,U2.5,0.541274,0.541274,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,14,2025-11-28T20:00:00+00:00,LaLiga|2025|134,Ath Madrid,Oviedo,2025-11-29T20:00:00Z,2,0,True,0,1,0.859042,0.807985,0.127642,0.55,True,1,1,0.807985,True,1,1
La Liga,2025/26,14,2025-11-28T20:00:00+00:00,LaLiga|2025|135,Sociedad,Villarreal,2025-11-30T13:00:00Z,2,3,True,0,GG,0.549847,0.549847,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,14,2025-11-28T20:00:00+00:00,LaLiga|2025|136,Sevilla,Betis,2025-11-30T15:15:00Z,0,2,True,0,2,0.594385,0.505391,0.222485,0.55,False,1,,,False,0,
La Liga,2025/26,14,2025-11-28T20:00:00+00:00,LaLiga|2025|137,Celta,Espanol,2025-11-30T17:30:00Z,0,1,True,0,GG,0.538069,0.538069,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,14,2025-11-28T20:00:00+00:00,LaLiga|2025|138,Girona,Real Madrid,2025-11-30T20:00:00Z,1,1,True,0,2,0.823281,0.740529,0.206881,0.55,True,0,2,0.740529,True,3,0
La Liga,2025/26,14,2025-11-28T20:00:00+00:00,LaLiga|2025|139,Vallecano,Valencia,2025-12-01T20:00:00Z,1,1,True,0,U2.5,0.518527,0.518527,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,15,2025-12-02T20:00:00+00:00,LaLiga|2025|140,Barcelona,Ath Madrid,2025-12-02T20:00:00Z,3,1,True,0,GG,0.619637,0.619637,0.0,0.6,True,1,GG,0.619637,True,2,1
La Liga,2025/26,15,2025-12-02T20:00:00+00:00,LaLiga|2025|141,Ath Bilbao,Real Madrid,2025-12-03T18:00:00Z,0,3,True,0,2,0.620622,0.560573,0.150122,0.55,True,1,2,0.560573,True,1,1
La Liga,2025/26,15,2025-12-02T20:00:00+00:00,LaLiga|2025|142,Oviedo,Mallorca,2025-12-05T20:00:00Z,0,0,True,0,U2.5,0.597997,0.597997,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,15,2025-12-02T20:00:00+00:00,LaLiga|2025|143,Villarreal,Getafe,2025-12-06T13:00:00Z,2,0,True,0,1,0.677211,0.671447,0.014411,0.55,True,1,1,0.671447,True,1,1
La Liga,2025/26,15,2025-12-02T20:00:00+00:00,LaLiga|2025|144,Alaves,Sociedad,2025-12-06T15:15:00Z,1,0,True,0,U2.5,0.602503,0.602503,0.0,0.6,True,1,U2.5,0.602503,True,1,1
La Liga,2025/26,15,2025-12-02T20:00:00+00:00,LaLiga|2025|147,Elche,Girona,2025-12-07T13:00:00Z,3,0,True,0,GG,0.52486,0.52486,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,15,2025-12-02T20:00:00+00:00,LaLiga|2025|148,Valencia,Sevilla,2025-12-07T15:15:00Z,1,1,True,0,U2.5,0.574288,0.574288,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,15,2025-12-02T20:00:00+00:00,LaLiga|2025|149,Espanol,Vallecano,2025-12-07T17:30:00Z,1,0,True,0,GG,0.553094,0.553094,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,16,2025-12-07T20:00:00+00:00,LaLiga|2025|150,Real Madrid,Celta,2025-12-07T20:00:00Z,0,2,True,0,1,0.860719,0.796951,0.159419,0.55,True,0,1,0.796951,True,1,0
La Liga,2025/26,16,2025-12-07T20:00:00+00:00,LaLiga|2025|152,Sociedad,Girona,2025-12-12T20:00:00Z,1,2,True,0,1,0.742628,0.622217,0.301028,0.55,False,0,,,False,0,
La Liga,2025/26,17,2025-12-13T13:00:00+00:00,LaLiga|2025|153,Ath Madrid,Valencia,2025-12-13T13:00:00Z,2,1,True,0,1,0.785644,0.721266,0.160944,0.55,True,1,1,0.721266,True,1,1
La Liga,2025/26,17,2025-12-13T13:00:00+00:00,LaLiga|2025|155,Barcelona,Osasuna,2025-12-13T17:30:00Z,2,0,True,0,1,0.786654,0.784712,0.004854,0.55,True,1,1,0.784712,True,2,1
La Liga,2025/26,17,2025-12-13T13:00:00+00:00,LaLiga|2025|158,Celta,Ath Bilbao,2025-12-14T15:15:00Z,2,0,True,0,U2.5,0.626478,0.626478,0.0,0.6,True,1,U2.5,0.626478,True,1,1
La Liga,2025/26,17,2025-12-13T13:00:00+00:00,LaLiga|2025|159,Alaves,Real Madrid,2025-12-14T20:00:00Z,1,2,True,0,2,0.559262,0.572437,0.032938,0.55,True,1,2,0.572437,True,1,1
La Liga,2025/26,16,2025-12-15T20:00:00+00:00,LaLiga|2025|160,Vallecano,Betis,2025-12-15T20:00:00Z,0,0,True,0,U2.5,0.526465,0.526465,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,17,2025-12-19T20:00:00+00:00,LaLiga|2025|161,Valencia,Mallorca,2025-12-19T20:00:00Z,1,1,True,0,U2.5,0.568505,0.568505,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,17,2025-12-19T20:00:00+00:00,LaLiga|2025|162,Oviedo,Celta,2025-12-20T13:00:00Z,0,0,True,0,U2.5,0.596224,0.596224,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,17,2025-12-19T20:00:00+00:00,LaLiga|2025|163,Levante,Sociedad,2025-12-20T15:15:00Z,1,1,True,0,2,0.58398,0.482588,0.25348,0.55,False,0,,,False,0,
La Liga,2025/26,17,2025-12-19T20:00:00+00:00,LaLiga|2025|164,Osasuna,Alaves,2025-12-20T17:30:00Z,3,0,True,0,U2.5,0.661474,0.661474,0.0,0.6,True,0,U2.5,0.661474,True,1,0
La Liga,2025/26,17,2025-12-19T20:00:00+00:00,LaLiga|2025|168,Elche,Vallecano,2025-12-21T17:30:00Z,4,0,True,0,U2.5,0.558876,0.558876,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,17,2025-12-19T20:00:00+00:00,LaLiga|2025|169,Betis,Getafe,2025-12-21T20:00:00Z,4,0,True,0,U2.5,0.673354,0.673354,0.0,0.6,True,0,U2.5,0.673354,True,3,0
La Liga,2025/26,18,2025-12-22T20:00:00+00:00,LaLiga|2025|170,Ath Bilbao,Espanol,2025-12-22T20:00:00Z,1,2,True,0,U2.5,0.595781,0.595781,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,18,2026-01-02T20:00:00+00:00,LaLiga|2025|171,Vallecano,Getafe,2026-01-02T20:00:00Z,1,1,True,0,U2.5,0.638988,0.638988,0.0,0.6,True,1,U2.5,0.638988,True,1,1
La Liga,2025/26,18,2026-01-02T20:00:00+00:00,LaLiga|2025|172,Celta,Valencia,2026-01-03T13:00:00Z,4,1,True,0,U2.5,0.596082,0.596082,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,18,2026-01-02T20:00:00+00:00,LaLiga|2025|174,Elche,Villarreal,2026-01-03T17:30:00Z,1,3,True,0,2,0.565872,0.551283,0.036472,0.55,True,1,2,0.551283,True,1,1
La Liga,2025/26,18,2026-01-02T20:00:00+00:00,LaLiga|2025|176,Sevilla,Levante,2026-01-04T13:00:00Z,0,3,True,0,GG,0.559405,0.559405,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,18,2026-01-02T20:00:00+00:00,LaLiga|2025|178,Alaves,Oviedo,2026-01-04T17:30:00Z,1,1,True,0,U2.5,0.612074,0.612074,0.0,0.6,True,1,U2.5,0.612074,True,2,1
La Liga,2025/26,18,2026-01-02T20:00:00+00:00,LaLiga|2025|179,Mallorca,Girona,2026-01-04T17:30:00Z,1,2,True,0,1,0.58,0.54488,0.0878,0.55,False,0,,,False,0,
La Liga,2025/26,19,2026-01-04T20:00:00+00:00,LaLiga|2025|180,Sociedad,Ath Madrid,2026-01-04T20:00:00Z,1,1,True,0,2,0.550497,0.557698,0.018003,0.55,True,0,2,0.557698,True,1,0
La Liga,2025/26,19,2026-01-04T20:00:00+00:00,LaLiga|2025|181,Getafe,Sociedad,2026-01-09T20:00:00Z,1,2,True,0,U2.5,0.697186,0.697186,0.0,0.6,True,0,U2.5,0.697186,True,2,0
La Liga,2025/26,19,2026-01-10T13:00:00+00:00,LaLiga|2025|182,Oviedo,Betis,2026-01-10T13:00:00Z,1,1,True,0,2,0.64837,0.575662,0.18177,0.55,True,0,2,0.575662,True,1,0
La Liga,2025/26,19,2026-01-10T13:00:00+00:00,LaLiga|2025|183,Villarreal,Alaves,2026-01-10T15:15:00Z,3,1,True,0,1,0.762834,0.74698,0.039634,0.55,True,1,1,0.74698,True,1,1
La Liga,2025/26,19,2026-01-10T13:00:00+00:00,LaLiga|2025|184,Girona,Osasuna,2026-01-10T17:30:00Z,1,0,True,0,U2.5,0.581765,0.581765,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,19,2026-01-10T13:00:00+00:00,LaLiga|2025|185,Valencia,Elche,2026-01-10T20:00:00Z,1,1,True,0,U2.5,0.55844,0.55844,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,19,2026-01-10T13:00:00+00:00,LaLiga|2025|186,Vallecano,Mallorca,2026-01-11T13:00:00Z,2,1,True,0,U2.5,0.541957,0.541957,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,19,2026-01-10T13:00:00+00:00,LaLiga|2025|187,Levante,Espanol,2026-01-11T15:15:00Z,1,1,True,0,GG,0.58033,0.58033,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,19,2026-01-10T13:00:00+00:00,LaLiga|2025|188,Sevilla,Celta,2026-01-12T20:00:00Z,0,1,True,0,U2.5,0.577043,0.577043,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,20,2026-01-16T20:00:00+00:00,LaLiga|2025|189,Espanol,Girona,2026-01-16T20:00:00Z,0,2,True,0,1,0.620894,0.565416,0.138694,0.55,True,0,1,0.565416,True,1,0
La Liga,2025/26,20,2026-01-16T20:00:00+00:00,LaLiga|2025|190,Real Madrid,Levante,2026-01-17T13:00:00Z,2,0,True,0,1,0.894361,0.842737,0.129061,0.55,True,1,1,0.842737,True,2,1
La Liga,2025/26,20,2026-01-16T20:00:00+00:00,LaLiga|2025|191,Mallorca,Ath Bilbao,2026-01-17T15:15:00Z,3,2,True,0,U2.5,0.628886,0.628886,0.0,0.6,True,0,U2.5,0.628886,True,1,0
La Liga,2025/26,20,2026-01-16T20:00:00+00:00,LaLiga|2025|192,Osasuna,Oviedo,2026-01-17T17:30:00Z,3,2,True,0,U2.5,0.622216,0.622216,0.0,0.6,True,0,U2.5,0.622216,True,1,0
La Liga,2025/26,20,2026-01-16T20:00:00+00:00,LaLiga|2025|193,Betis,Villarreal,2026-01-17T20:00:00Z,2,0,True,0,GG,0.565382,0.565382,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,20,2026-01-16T20:00:00+00:00,LaLiga|2025|194,Getafe,Valencia,2026-01-18T13:00:00Z,0,1,True,0,U2.5,0.713518,0.713518,0.0,0.6,True,1,U2.5,0.713518,True,2,1
La Liga,2025/26,20,2026-01-16T20:00:00+00:00,LaLiga|2025|195,Ath Madrid,Alaves,2026-01-18T15:15:00Z,1,0,True,0,1,0.770692,0.757175,0.033792,0.55,True,1,1,0.757175,True,1,1
La Liga,2025/26,20,2026-01-16T20:00:00+00:00,LaLiga|2025|196,Celta,Vallecano,2026-01-18T17:30:00Z,3,0,True,0,1,0.607257,0.587394,0.049657,0.55,True,1,1,0.587394,True,1,1
La Liga,2025/26,20,2026-01-16T20:00:00+00:00,LaLiga|2025|197,Sociedad,Barcelona,2026-01-18T20:00:00Z,2,1,True,0,GG,0.621243,0.621243,0.0,0.6,True,1,2,0.635969,True,3,0
La Liga,2025/26,20,2026-01-16T20:00:00+00:00,LaLiga|2025|198,Elche,Sevilla,2026-01-19T20:00:00Z,2,2,True,0,U2.5,0.561749,0.561749,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,21,2026-01-23T20:00:00+00:00,LaLiga|2025|199,Levante,Elche,2026-01-23T20:00:00Z,3,2,True,0,GG,0.552966,0.552966,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,21,2026-01-23T20:00:00+00:00,LaLiga|2025|200,Vallecano,Osasuna,2026-01-24T13:00:00Z,1,3,True,0,U2.5,0.595493,0.595493,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,21,2026-01-23T20:00:00+00:00,LaLiga|2025|201,Valencia,Espanol,2026-01-24T15:15:00Z,3,2,True,0,U2.5,0.566908,0.566908,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,21,2026-01-23T20:00:00+00:00,LaLiga|2025|202,Sevilla,Ath Bilbao,2026-01-24T17:30:00Z,2,1,True,0,U2.5,0.594481,0.594481,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,21,2026-01-23T20:00:00+00:00,LaLiga|2025|203,Villarreal,Real Madrid,2026-01-24T20:00:00Z,0,2,True,0,GG,0.612459,0.612459,0.0,0.6,True,0,GG,0.612459,True,1,0
La Liga,2025/26,21,2026-01-23T20:00:00+00:00,LaLiga|2025|204,Ath Madrid,Mallorca,2026-01-25T13:00:00Z,3,0,True,0,1,0.810264,0.755558,0.136764,0.55,True,1,1,0.755558,True,1,1
La Liga,2025/26,21,2026-01-23T20:00:00+00:00,LaLiga|2025|205,Barcelona,Oviedo,2026-01-25T15:15:00Z,3,0,True,0,1,0.950219,0.908612,0.104019,0.55,True,1,1,0.908612,True,2,1
La Liga,2025/26,21,2026-01-23T20:00:00+00:00,LaLiga|2025|206,Sociedad,Celta,2026-01-25T17:30:00Z,3,1,True,0,U2.5,0.556733,0.556733,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,21,2026-01-23T20:00:00+00:00,LaLiga|2025|207,Alaves,Betis,2026-01-25T20:00:00Z,2,1,True,0,U2.5,0.571788,0.571788,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,21,2026-01-23T20:00:00+00:00,LaLiga|2025|208,Girona,Getafe,2026-01-26T20:00:00Z,1,1,True,0,U2.5,0.688249,0.688249,0.0,0.6,True,1,U2.5,0.688249,True,3,1
La Liga,2025/26,22,2026-01-30T20:00:00+00:00,LaLiga|2025|209,Espanol,Alaves,2026-01-30T20:00:00Z,1,2,True,0,U2.5,0.549515,0.549515,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,22,2026-01-30T20:00:00+00:00,LaLiga|2025|210,Oviedo,Girona,2026-01-31T13:00:00Z,1,0,True,0,U2.5,0.556892,0.556892,0.0,0.6,False,1,,,False,0,
La Liga,2025/26,22,2026-01-30T20:00:00+00:00,LaLiga|2025|211,Osasuna,Villarreal,2026-01-31T15:15:00Z,2,2,True,0,U2.5,0.584653,0.584653,0.0,0.6,False,0,,,False,0,
La Liga,2025/26,22,2026-01-30T20:00:00+00:00,LaLiga|2025|212,Levante,Ath Madrid,2026-01-31T17:30:00Z,0,0,True,0,2,0.64036,0.609136,0.07806,0.55,True,0,2,0.609136,True,1,0
