Lega,Stagione,Periodo,Data_Rilevazione,Squadra,Valore_Mercato_Mln
Serie_A,2022/2023,Post-Invernale,2023-02-15,FC Crotone,22.15
Serie_A,2022/2023,Post-Invernale,2023-02-15,Benevento Calcio,21.92
Serie_A,2022/2023,Post-Invernale,2023-02-15,Chievo Verona,19.69
Serie_A,2022/2023,Post-Invernale,2023-02-15,SPAL,18.81
Serie_A,2022/2023,Post-Invernale,2023-02-15,Delfino Pescara 1936,14.79
Serie_A,2022/2023,Post-Invernale,2023-02-15,Como 1907,9.6
Serie_A,2022/2023,Post-Invernale,2023-02-15,Siena FC,7.82
Serie_A,2022/2023,Post-Invernale,2023-02-15,Catania FC,5.73
Serie_A,2022/2023,Post-Invernale,2023-02-15,US Livorno 1915,4.96
Serie_A,2022/2023,Post-Invernale,2023-02-15,Cesena FC,3.68
Serie_A,2022/2023,Post-Invernale,2023-02-15,AC Carpi,1.54
Serie_A,2023/2024,Post-Estivo,2023-09-15,SSC Napoli,672.46
Serie_A,2023/2024,Post-Estivo,2023-09-15,Inter Milan,627.46
Serie_A,2023/2024,Post-Estivo,2023-09-15,AC Milan,576.04
Serie_A,2023/2024,Post-Estivo,2023-09-15,Juventus FC,459.91
Serie_A,2023/2024,Post-Estivo,2023-09-15,Associazione Sportiva Roma,387.95
Serie_A,2023/2024,Post-Estivo,2023-09-15,Atalanta BC,349.06
Serie_A,2023/2024,Post-Estivo,2023-09-15,ACF Fiorentina,336.74
Serie_A,2023/2024,Post-Estivo,2023-09-15,Società Sportiva Lazio S.p.A.,303.0
Serie_A,2023/2024,Post-Estivo,2023-09-15,Torino FC,215.32
Serie_A,2023/2024,Post-Estivo,2023-09-15,Bologna Football Club 1909,190.42
Serie_A,2023/2024,Post-Estivo,2023-09-15,US Sassuolo,187.74
Serie_A,2023/2024,Post-Estivo,2023-09-15,Udinese Calcio,181.12
Serie_A,2023/2024,Post-Estivo,2023-09-15,AC Monza,136.25
Serie_A,2023/2024,Post-Estivo,2023-09-15,FC Empoli,133.39
Serie_A,2023/2024,Post-Estivo,2023-09-15,US Salernitana 1919,127.96
Serie_A,2023/2024,Post-Estivo,2023-09-15,US Lecce,121.23
Serie_A,2023/2024,Post-Estivo,2023-09-15,Genoa CFC,114.87
Serie_A,2023/2024,Post-Estivo,2023-09-15,Hellas Verona,113.57
Serie_A,2023/2024,Post-Estivo,2023-09-15,UC Sampdoria,111.7
Serie_A,2023/2024,Post-Estivo,2023-09-15,Spezia Calcio,99.29
Serie_A,2023/2024,Post-Estivo,2023-09-15,US Cremonese,80.68
Serie_A,2023/2024,Post-Estivo,2023-09-15,Parma Calcio 1913,77.16
Serie_A,2023/2024,Post-Estivo,2023-09-15,Cagliari Calcio,75.87
Serie_A,2023/2024,Post-Estivo,2023-09-15,Frosinone Calcio,52.66
Serie_A,2023/2024,Post-Estivo,2023-09-15,Venezia FC,45.96
Serie_A,2023/2024,Post-Estivo,2023-09-15,Pisa Sporting Club,26.43
Serie_A,2023/2024,Post-Estivo,2023-09-15,Palermo FC,26.25
Serie_A,2023/2024,Post-Estivo,2023-09-15,Brescia Calcio,24.53
Serie_A,2023/2024,Post-Estivo,2023-09-15,Chievo Verona,19.13
Serie_A,2023/2024,Post-Estivo,2023-09-15,SPAL,18.6
Serie_A,2023/2024,Post-Estivo,2023-09-15,Benevento Calcio,17.77
Serie_A,2023/2024,Post-Estivo,2023-09-15,FC Crotone,17.75
Serie_A,2023/2024,Post-Estivo,2023-09-15,Como 1907,15.95
Serie_A,2023/2024,Post-Estivo,2023-09-15,Delfino Pescara 1936,15.34
Serie_A,2023/2024,Post-Estivo,2023-09-15,Siena FC,7.8
Serie_A,2023/2024,Post-Estivo,2023-09-15,Catania FC,5.56
Serie_A,2023/2024,Post-Estivo,2023-09-15,US Livorno 1915,5.01
Serie_A,2023/2024,Post-Estivo,2023-09-15,Cesena FC,4.68
Serie_A,2023/2024,Post-Estivo,2023-09-15,AC Carpi,1.46
Serie_A,2023/2024,Post-Invernale,2024-02-15,Inter Milan,689.26
Serie_A,2023/2024,Post-Invernale,2024-02-15,SSC Napoli,618.78
Serie_A,2023/2024,Post-Invernale,2024-02-15,AC Milan,586.37
Serie_A,2023/2024,Post-Invernale,2024-02-15,Juventus FC,485.01
Serie_A,2023/2024,Post-Invernale,2024-02-15,Associazione Sportiva Roma,423.9
Serie_A,2023/2024,Post-Invernale,2024-02-15,Atalanta BC,376.46
Serie_A,2023/2024,Post-Invernale,2024-02-15,ACF Fiorentina,369.19
Serie_A,2023/2024,Post-Invernale,2024-02-15,Società Sportiva Lazio S.p.A.,337.98
Serie_A,2023/2024,Post-Invernale,2024-02-15,Bologna Football Club 1909,273.22
Serie_A,2023/2024,Post-Invernale,2024-02-15,Torino FC,220.37
Serie_A,2023/2024,Post-Invernale,2024-02-15,Udinese Calcio,200.72
Serie_A,2023/2024,Post-Invernale,2024-02-15,US Sassuolo,189.64
Serie_A,2023/2024,Post-Invernale,2024-02-15,Genoa CFC,187.07
Serie_A,2023/2024,Post-Invernale,2024-02-15,US Lecce,134.18
Serie_A,2023/2024,Post-Invernale,2024-02-15,AC Monza,126.2
Serie_A,2023/2024,Post-Invernale,2024-02-15,Hellas Verona,125.74
Serie_A,2023/2024,Post-Invernale,2024-02-15,US Salernitana 1919,117.31
Serie_A,2023/2024,Post-Invernale,2024-02-15,Cagliari Calcio,115.47
Serie_A,2023/2024,Post-Invernale,2024-02-15,Frosinone Calcio,111.51
Serie_A,2023/2024,Post-Invernale,2024-02-15,FC Empoli,106.54
Serie_A,2023/2024,Post-Invernale,2024-02-15,Parma Calcio 1913,94.99
Serie_A,2023/2024,Post-Invernale,2024-02-15,UC Sampdoria,85.37
Serie_A,2023/2024,Post-Invernale,2024-02-15,US Cremonese,64.58
Serie_A,2023/2024,Post-Invernale,2024-02-15,Spezia Calcio,50.04
Serie_A,2023/2024,Post-Invernale,2024-02-15,Venezia FC,41.51
Serie_A,2023/2024,Post-Invernale,2024-02-15,Palermo FC,30.63
Serie_A,2023/2024,Post-Invernale,2024-02-15,Brescia Calcio,24.38
Serie_A,2023/2024,Post-Invernale,2024-02-15,Pisa Sporting Club,22.78
Serie_A,2023/2024,Post-Invernale,2024-02-15,Como 1907,21.6
Serie_A,2023/2024,Post-Invernale,2024-02-15,Chievo Verona,18.94
Serie_A,2023/2024,Post-Invernale,2024-02-15,FC Crotone,17.75
Serie_A,2023/2024,Post-Invernale,2024-02-15,SPAL,16.47
Serie_A,2023/2024,Post-Invernale,2024-02-15,Benevento Calcio,15.47
Serie_A,2023/2024,Post-Invernale,2024-02-15,Delfino Pescara 1936,14.46
Serie_A,2023/2024,Post-Invernale,2024-02-15,Siena FC,7.8
Serie_A,2023/2024,Post-Invernale,2024-02-15,Catania FC,5.81
Serie_A,2023/2024,Post-Invernale,2024-02-15,US Livorno 1915,4.79
Serie_A,2023/2024,Post-Invernale,2024-02-15,Cesena FC,2.91
Serie_A,2023/2024,Post-Invernale,2024-02-15,AC Carpi,1.46
Serie_A,2024/2025,Post-Estivo,2024-09-15,Inter Milan,740.71
Serie_A,2024/2025,Post-Estivo,2024-09-15,AC Milan,587.97
Serie_A,2024/2025,Post-Estivo,2024-09-15,SSC Napoli,538.48
Serie_A,2024/2025,Post-Estivo,2024-09-15,Juventus FC,525.01
Serie_A,2024/2025,Post-Estivo,2024-09-15,Atalanta BC,465.16
Serie_A,2024/2025,Post-Estivo,2024-09-15,Associazione Sportiva Roma,422.4
Serie_A,2024/2025,Post-Estivo,2024-09-15,Bologna Football Club 1909,387.77
Serie_A,2024/2025,Post-Estivo,2024-09-15,ACF Fiorentina,364.79
Serie_A,2024/2025,Post-Estivo,2024-09-15,Società Sportiva Lazio S.p.A.,314.15
Serie_A,2024/2025,Post-Estivo,2024-09-15,Torino FC,229.97
Serie_A,2024/2025,Post-Estivo,2024-09-15,Genoa CFC,219.97
Serie_A,2024/2025,Post-Estivo,2024-09-15,Udinese Calcio,203.17
Serie_A,2024/2025,Post-Estivo,2024-09-15,US Sassuolo,157.14
Serie_A,2024/2025,Post-Estivo,2024-09-15,AC Monza,150.6
Serie_A,2024/2025,Post-Estivo,2024-09-15,US Lecce,134.33
Serie_A,2024/2025,Post-Estivo,2024-09-15,Hellas Verona,131.04
Serie_A,2024/2025,Post-Estivo,2024-09-15,Cagliari Calcio,129.97
Serie_A,2024/2025,Post-Estivo,2024-09-15,Frosinone Calcio,122.81
Serie_A,2024/2025,Post-Estivo,2024-09-15,Parma Calcio 1913,114.09
Serie_A,2024/2025,Post-Estivo,2024-09-15,US Salernitana 1919,112.36
Serie_A,2024/2025,Post-Estivo,2024-09-15,UC Sampdoria,95.32
Serie_A,2024/2025,Post-Estivo,2024-09-15,FC Empoli,93.64
Serie_A,2024/2025,Post-Estivo,2024-09-15,US Cremonese,59.88
Serie_A,2024/2025,Post-Estivo,2024-09-15,Venezia FC,46.71
Serie_A,2024/2025,Post-Estivo,2024-09-15,Spezia Calcio,45.14
Serie_A,2024/2025,Post-Estivo,2024-09-15,Como 1907,43.4
Serie_A,2024/2025,Post-Estivo,2024-09-15,Palermo FC,36.38
Serie_A,2024/2025,Post-Estivo,2024-09-15,Brescia Calcio,25.28
Serie_A,2024/2025,Post-Estivo,2024-09-15,Pisa Sporting Club,22.93
Serie_A,2024/2025,Post-Estivo,2024-09-15,Chievo Verona,18.94
Serie_A,2024/2025,Post-Estivo,2024-09-15,FC Crotone,17.6
Serie_A,2024/2025,Post-Estivo,2024-09-15,SPAL,16.37
Serie_A,2024/2025,Post-Estivo,2024-09-15,Benevento Calcio,15.22
Serie_A,2024/2025,Post-Estivo,2024-09-15,Delfino Pescara 1936,13.11
Serie_A,2024/2025,Post-Estivo,2024-09-15,Siena FC,7.8
Serie_A,2024/2025,Post-Estivo,2024-09-15,Catania FC,6.31
Serie_A,2024/2025,Post-Estivo,2024-09-15,US Livorno 1915,4.79
Serie_A,2024/2025,Post-Estivo,2024-09-15,Cesena FC,3.01
Serie_A,2024/2025,Post-Estivo,2024-09-15,AC Carpi,1.46
Serie_A,2024/2025,Post-Invernale,2025-02-15,Inter Milan,781.71
Serie_A,2024/2025,Post-Invernale,2025-02-15,Juventus FC,714.01
Serie_A,2024/2025,Post-Invernale,2025-02-15,SSC Napoli,594.63
Serie_A,2024/2025,Post-Invernale,2025-02-15,AC Milan,590.62
Serie_A,2024/2025,Post-Invernale,2025-02-15,Atalanta BC,549.46
Serie_A,2024/2025,Post-Invernale,2025-02-15,ACF Fiorentina,420.59
Serie_A,2024/2025,Post-Invernale,2025-02-15,Associazione Sportiva Roma,418.4
Serie_A,2024/2025,Post-Invernale,2025-02-15,Società Sportiva Lazio S.p.A.,386.65
Serie_A,2024/2025,Post-Invernale,2025-02-15,Bologna Football Club 1909,352.97
Serie_A,2024/2025,Post-Invernale,2025-02-15,Torino FC,231.77
Serie_A,2024/2025,Post-Invernale,2025-02-15,Udinese Calcio,224.27
Serie_A,2024/2025,Post-Invernale,2025-02-15,Genoa CFC,210.97
Serie_A,2024/2025,Post-Invernale,2025-02-15,Parma Calcio 1913,173.64
Serie_A,2024/2025,Post-Invernale,2025-02-15,Hellas Verona,149.29
Serie_A,2024/2025,Post-Invernale,2025-02-15,US Lecce,145.16
Serie_A,2024/2025,Post-Invernale,2025-02-15,US Sassuolo,135.49
Serie_A,2024/2025,Post-Invernale,2025-02-15,Cagliari Calcio,107.67
Serie_A,2024/2025,Post-Invernale,2025-02-15,Como 1907,107.5
Serie_A,2024/2025,Post-Invernale,2025-02-15,FC Empoli,105.44
Serie_A,2024/2025,Post-Invernale,2025-02-15,AC Monza,101.15
Serie_A,2024/2025,Post-Invernale,2025-02-15,UC Sampdoria,75.67
Serie_A,2024/2025,Post-Invernale,2025-02-15,US Salernitana 1919,74.76
Serie_A,2024/2025,Post-Invernale,2025-02-15,US Cremonese,64.78
Serie_A,2024/2025,Post-Invernale,2025-02-15,Venezia FC,64.36
Serie_A,2024/2025,Post-Invernale,2025-02-15,Spezia Calcio,56.64
Serie_A,2024/2025,Post-Invernale,2025-02-15,Frosinone Calcio,52.51
Serie_A,2024/2025,Post-Invernale,2025-02-15,Pisa Sporting Club,43.13
Serie_A,2024/2025,Post-Invernale,2025-02-15,Palermo FC,39.5
Serie_A,2024/2025,Post-Invernale,2025-02-15,Brescia Calcio,28.23
Serie_A,2024/2025,Post-Invernale,2025-02-15,Chievo Verona,18.94
Serie_A,2024/2025,Post-Invernale,2025-02-15,FC Crotone,17.6
Serie_A,2024/2025,Post-Invernale,2025-02-15,SPAL,16.37
Serie_A,2024/2025,Post-Invernale,2025-02-15,Benevento Calcio,15.37
Serie_A,2024/2025,Post-Invernale,2025-02-15,Delfino Pescara 1936,12.71
Serie_A,2024/2025,Post-Invernale,2025-02-15,Siena FC,7.8
Serie_A,2024/2025,Post-Invernale,2025-02-15,Catania FC,6.46
Serie_A,2024/2025,Post-Invernale,2025-02-15,Cesena FC,6.01
Serie_A,2024/2025,Post-Invernale,2025-02-15,US Livorno 1915,4.79
Serie_A,2024/2025,Post-Invernale,2025-02-15,AC Carpi,1.46
Serie_A,2025/2026,Post-Estivo,2025-09-15,Inter Milan,781.21
Serie_A,2025/2026,Post-Estivo,2025-09-15,Juventus FC,639.01
Serie_A,2025/2026,Post-Estivo,2025-09-15,SSC Napoli,538.63
Serie_A,2025/2026,Post-Estivo,2025-09-15,Atalanta BC,526.36
Serie_A,2025/2026,Post-Estivo,2025-09-15,AC Milan,522.82
Serie_A,2025/2026,Post-Estivo,2025-09-15,Associazione Sportiva Roma,453.9
Serie_A,2025/2026,Post-Estivo,2025-09-15,ACF Fiorentina,428.99
Serie_A,2025/2026,Post-Estivo,2025-09-15,Società Sportiva Lazio S.p.A.,396.7
Serie_A,2025/2026,Post-Estivo,2025-09-15,Bologna Football Club 1909,373.87
Serie_A,2025/2026,Post-Estivo,2025-09-15,Torino FC,259.27
Serie_A,2025/2026,Post-Estivo,2025-09-15,Udinese Calcio,246.37
Serie_A,2025/2026,Post-Estivo,2025-09-15,Genoa CFC,232.42
Serie_A,2025/2026,Post-Estivo,2025-09-15,Parma Calcio 1913,210.14
Serie_A,2025/2026,Post-Estivo,2025-09-15,Como 1907,201.15
Serie_A,2025/2026,Post-Estivo,2025-09-15,Hellas Verona,153.54
Serie_A,2025/2026,Post-Estivo,2025-09-15,US Sassuolo,149.94
Serie_A,2025/2026,Post-Estivo,2025-09-15,US Lecce,131.6
Serie_A,2025/2026,Post-Estivo,2025-09-15,Cagliari Calcio,118.07
Serie_A,2025/2026,Post-Estivo,2025-09-15,FC Empoli,109.34
Serie_A,2025/2026,Post-Estivo,2025-09-15,Venezia FC,82.46
Serie_A,2025/2026,Post-Estivo,2025-09-15,US Salernitana 1919,80.11
Serie_A,2025/2026,Post-Estivo,2025-09-15,AC Monza,77.55
Serie_A,2025/2026,Post-Estivo,2025-09-15,UC Sampdoria,76.97
Serie_A,2025/2026,Post-Estivo,2025-09-15,Spezia Calcio,71.39
Serie_A,2025/2026,Post-Estivo,2025-09-15,Pisa Sporting Club,69.72
Serie_A,2025/2026,Post-Estivo,2025-09-15,US Cremonese,67.22
Serie_A,2025/2026,Post-Estivo,2025-09-15,Frosinone Calcio,59.26
Serie_A,2025/2026,Post-Estivo,2025-09-15,Palermo FC,39.65
Serie_A,2025/2026,Post-Estivo,2025-09-15,Brescia Calcio,27.18
Serie_A,2025/2026,Post-Estivo,2025-09-15,Chievo Verona,18.94
Serie_A,2025/2026,Post-Estivo,2025-09-15,FC Crotone,17.6
Serie_A,2025/2026,Post-Estivo,2025-09-15,SPAL,16.37
Serie_A,2025/2026,Post-Estivo,2025-09-15,Benevento Calcio,16.12
Serie_A,2025/2026,Post-Estivo,2025-09-15,Delfino Pescara 1936,12.71
Serie_A,2025/2026,Post-Estivo,2025-09-15,Cesena FC,8.56
Serie_A,2025/2026,Post-Estivo,2025-09-15,Siena FC,7.8
Serie_A,2025/2026,Post-Estivo,2025-09-15,Catania FC,6.46
Serie_A,2025/2026,Post-Estivo,2025-09-15,US Livorno 1915,4.79
Serie_A,2025/2026,Post-Estivo,2025-09-15,AC Carpi,1.46
Serie_A,2025/2026,Post-Invernale,2026-02-15,Inter Milan,782.21
Serie_A,2025/2026,Post-Invernale,2026-02-15,SSC Napoli,632.03
Serie_A,2025/2026,Post-Invernale,2026-02-15,AC Milan,628.47
Serie_A,2025/2026,Post-Invernale,2026-02-15,Juventus FC,614.01
Serie_A,2025/2026,Post-Invernale,2026-02-15,Associazione Sportiva Roma,564.9
Serie_A,2025/2026,Post-Invernale,2026-02-15,Atalanta BC,525.86
Serie_A,2025/2026,Post-Invernale,2026-02-15,ACF Fiorentina,387.64
Serie_A,2025/2026,Post-Invernale,2026-02-15,Bologna Football Club 1909,369.97
Serie_A,2025/2026,Post-Invernale,2026-02-15,Società Sportiva Lazio S.p.A.,348.7
Serie_A,2025/2026,Post-Invernale,2026-02-15,Como 1907,347.0
Serie_A,2025/2026,Post-Invernale,2026-02-15,Udinese Calcio,244.37
Serie_A,2025/2026,Post-Invernale,2026-02-15,US Sassuolo,224.94
Serie_A,2025/2026,Post-Invernale,2026-02-15,Torino FC,218.47
Serie_A,2025/2026,Post-Invernale,2026-02-15,Parma Calcio 1913,216.39
Serie_A,2025/2026,Post-Invernale,2026-02-15,Genoa CFC,214.27
Serie_A,2025/2026,Post-Invernale,2026-02-15,Hellas Verona,185.82
Serie_A,2025/2026,Post-Invernale,2026-02-15,Cagliari Calcio,173.07
Serie_A,2025/2026,Post-Invernale,2026-02-15,US Lecce,156.91
Serie_A,2025/2026,Post-Invernale,2026-02-15,US Cremonese,124.43
Serie_A,2025/2026,Post-Invernale,2026-02-15,Pisa Sporting Club,103.33
Serie_A,2025/2026,Post-Invernale,2026-02-15,UC Sampdoria,79.57
Serie_A,2025/2026,Post-Invernale,2026-02-15,AC Monza,77.3
Serie_A,2025/2026,Post-Invernale,2026-02-15,US Salernitana 1919,72.61
Serie_A,2025/2026,Post-Invernale,2026-02-15,Frosinone Calcio,56.26
Serie_A,2025/2026,Post-Invernale,2026-02-15,FC Empoli,54.21
Serie_A,2025/2026,Post-Invernale,2026-02-15,Venezia FC,47.54
Serie_A,2025/2026,Post-Invernale,2026-02-15,Spezia Calcio,46.69
Serie_A,2025/2026,Post-Invernale,2026-02-15,Palermo FC,36.9
Serie_A,2025/2026,Post-Invernale,2026-02-15,Brescia Calcio,24.63
Serie_A,2025/2026,Post-Invernale,2026-02-15,Chievo Verona,18.94
Serie_A,2025/2026,Post-Invernale,2026-02-15,FC Crotone,17.52
Serie_A,2025/2026,Post-Invernale,2026-02-15,SPAL,16.37
Serie_A,2025/2026,Post-Invernale,2026-02-15,Delfino Pescara 1936,14.86
Serie_A,2025/2026,Post-Invernale,2026-02-15,Benevento Calcio,14.32
Serie_A,2025/2026,Post-Invernale,2026-02-15,Cesena FC,10.31
Serie_A,2025/2026,Post-Invernale,2026-02-15,Siena FC,7.8
Serie_A,2025/2026,Post-Invernale,2026-02-15,Catania FC,6.46
Serie_A,2025/2026,Post-Invernale,2026-02-15,US Livorno 1915,4.79
Serie_A,2025/2026,Post-Invernale,2026-02-15,AC Carpi,1.46
